person_id,image_name,top_left_R_mean,top_left_R_var,top_left_G_mean,top_left_G_var,top_left_B_mean,top_left_B_var,top_right_R_mean,top_right_R_var,top_right_G_mean,top_right_G_var,top_right_B_mean,top_right_B_var,bottom_left_R_mean,bottom_left_R_var,bottom_left_G_mean,bottom_left_G_var,bottom_left_B_mean,bottom_left_B_var,bottom_right_R_mean,bottom_right_R_var,bottom_right_G_mean,bottom_right_G_var,bottom_right_B_mean,bottom_right_B_var
M,page_2.jpg,183.61882484414886,840.5875290080613,188.67294161471628,760.5155915101494,199.1554610892597,728.1681187253629,186.62668113367693,843.320005809151,191.35951103838715,763.4539312887904,201.2186305049745,701.0471688952891,180.97557335434175,998.9398007479455,186.46781556372548,895.8395760318094,198.2183735994398,784.0030176279305,164.95567891848435,1068.8476734178798,168.40727681068233,955.173624166315,178.04555106963087,832.6411935913866
M,page_3.jpg,186.5127529078546,1250.7335086013532,189.08815094811158,1034.7425235800597,193.77116616163195,892.0103093634641,184.49573156025716,1439.4336847818442,187.300225376945,1163.0213181964214,191.67823698676847,984.4398453087399,178.88617246154968,1149.8590206326128,180.7192819135089,1022.1112132879402,186.14148678058584,900.0428494633874,175.07431409728633,833.3217792121385,175.18991334214883,786.4364323611105,178.01165556414927,750.7668817704717
M,page_4.jpg,181.60051697638676,1663.4828193498934,189.0489810175852,1314.8951537052824,199.1319846703527,1044.2193532358774,184.20099754499515,1309.282690184422,191.24064627205917,1068.6745695643183,200.41318608618025,883.8741408778844,174.47218906565,1590.5253797685618,181.7001816403521,1313.0917413191294,192.5858560051099,1061.0027996080805,172.51734046453794,1269.9201786719013,178.99064826475794,1039.630025810045,189.09328221396802,867.1552656526482
M,page_5.jpg,191.00190057331343,1223.156178486829,193.23587266682375,980.404075072244,195.6586874001937,825.9995087459422,183.92935771184847,1467.2390770739278,185.65943517531204,1197.478166115563,188.04708701833616,1074.6468790722956,184.27822313995583,1355.5205426665723,186.58679247748867,1114.1258498435348,190.2251839460512,920.659090013147,174.43934942123227,1307.5697008010836,175.13772219148913,1103.5401958115153,176.6046818082186,1012.4404153138594
N,page_1.jpg,175.18011928909496,1978.9284500195768,177.39482275668888,1890.18229716022,182.56749009948808,1228.9459859924887,178.69057786672775,1858.5383946397267,180.74086541359728,1760.253047474538,185.20449224165995,1141.1565818235508,175.47430426984494,1884.1385484388552,176.36696270153513,1922.9804544753504,181.69957523335648,1284.2286019949956,169.72837327761354,1988.8943926885263,169.49165888322918,1951.062906459203,172.97237922833236,1296.7272179890467
N,page_2.jpg,176.36406976198302,1542.665042523465,176.7662058119337,1434.5577504931093,180.66445472043566,963.4539954411332,177.48317460912602,1441.0400978443195,176.8663061002587,1378.9885983269091,178.2353117618387,1018.6055334776612,171.15382956529893,1781.138316235828,171.76562239958744,1716.7519468797684,174.20688442741113,1113.699251972942,171.51306712345436,1130.304615692676,168.9520255913435,1100.4121607477282,166.4544826972939,855.4359927244977
N,page_3.jpg,173.70765373449458,1238.1734102335797,177.30152194950296,1231.122896425642,183.55365091932788,987.2594423319124,177.42012460430013,1197.4008329646592,180.48131374554907,1195.386276497298,186.21481070069063,973.3270875130656,170.53066992170318,1305.9096558193496,172.37100598222926,1287.2841127207348,179.30275578428785,984.1768464568538,169.9322184219423,1221.8021680094396,170.95075978767215,1195.2054775445258,177.53819354498796,888.7651617456551
N,page_4.jpg,173.66843400067864,2020.3707562174798,177.51669282321004,1996.0443726899994,188.9437669664065,1366.389455338298,172.21169197488973,2094.467917675056,175.18444392602646,2087.8109901938356,185.49620588734305,1510.254638641696,172.0271229216152,1766.8864059317855,175.15610790634543,1804.6473303555092,187.47886834068544,1254.279121657929,172.49263021717002,1384.8328350653305,172.87958941296233,1428.4817941307056,180.84380726162198,1146.144457747718
N,page_5.jpg,168.25035893754486,1393.9520685126906,174.08942612220767,1381.5232347578649,193.42517841307378,1130.1042851809975,163.20790192573605,1387.4772819998918,168.37227875956967,1347.3346872510174,186.1639868807123,1081.852918427402,169.28466069845024,1552.8155288205191,173.7442274397196,1556.5201152143495,193.05766014948694,1267.3857783855783,153.71250337256754,1079.0945804367782,156.82277579171023,1085.8172138861576,170.84034265286164,881.5511258344962
O,page_1.jpg,169.20949174850662,1363.0661668673258,173.42083375518882,1442.643484654655,181.67902450136683,1306.6884827782799,172.87921180520402,1697.3392803142558,178.03265667712867,1846.2175221817142,186.25891465019743,1722.5221350172167,166.89041206844183,1636.9245906674985,170.36394907360534,1739.8310547905623,181.79569201174445,1575.9699014574364,175.3562873342108,1715.1733934450285,180.34169029057406,1851.497105698147,191.52946491849752,1698.5691632046262
O,page_2.jpg,169.59174918374993,1175.0288967583726,183.64710164320505,1325.60897449842,198.4117700583418,1246.8829798086053,180.2658780709736,934.6774809864714,194.90464861103678,1078.3843914932363,206.79904458598728,1026.1462384491708,160.8061776061776,1365.7586279872667,173.45598321999705,1566.893365859039,189.1611574995658,1445.9280916663004,171.12888805760778,1315.576555628556,184.90411350549758,1507.1660632917615,198.6513607032638,1395.1407076580458
O,page_3.jpg,185.86423507151204,1145.1482371479246,191.70361622794815,1237.9951685134126,199.24626189548667,1173.5430926268307,195.72017140631087,1033.934731742004,202.15840614391453,1108.7366861123023,208.10822193778174,1038.6324551889873,170.0588079676315,1583.9781809453389,174.6108043217287,1717.6250062046959,183.26246276288293,1533.8951366852325,183.31645547107732,1378.011985230988,188.569154328398,1480.2232399989032,195.9647081054644,1362.8247004161092
O,page_4.jpg,187.71719195991935,1765.2835318582192,189.62583883909858,1873.001513236248,192.08406155811494,1653.6897978633137,189.39023333799076,1701.6142661764163,192.38076608315535,1836.5343401304965,195.29521547336273,1618.8140354727432,180.35419070240923,1742.086772743209,182.77635082536577,1840.450110789794,187.34339607577,1621.1756059520483,184.4270404598894,1506.934223603046,188.11114393500867,1625.7416381233377,192.83809058065032,1459.8296207857431
O,page_5.jpg,171.30407645411105,928.4673705413071,177.25317954632834,1023.5139063786492,186.12167408139726,976.6207070343274,191.11968363816115,1171.321155587288,198.7943142747295,1289.473683935504,207.64897017630582,1210.20086879721,166.44132256824298,1659.2081475560256,172.25895314988742,1811.0637896439302,185.14705333113636,1634.5530487950357,175.0549766573296,1659.4562668514902,181.40661503817213,1812.2426896954357,191.78846377766794,1659.2519053623255
P,page_1.jpg,163.3864990421456,1570.746011210727,170.57739463601533,1161.7208299936876,182.84846264367815,915.6333917936238,166.89007183908046,1168.5900566040345,173.48676245210729,832.3489195949122,185.76877634099617,670.6131807344595,167.71858738904194,1711.6089860822776,174.25967056932967,1337.994707712106,185.85992022497703,1101.2416695528646,158.7148425543312,1202.2601108510144,163.5385364057239,892.5129299285987,173.53151543847568,716.5134839350808
P,page_2.jpg,184.8512445358191,964.7877462604681,185.6091738358051,768.6253023753981,184.97379388810157,628.0300423959698,178.64056696264885,1141.9400481951886,180.50877783800155,868.4349011892897,181.64229064706913,664.8674887094793,185.76357811533165,917.6288868238297,186.0097886185353,768.1068204886618,185.87558434300087,640.6309867416188,167.91429004128872,1123.108282140748,166.97248880103302,891.2536828667503,165.6787072167578,677.9962763596063
P,page_3.jpg,166.64470926909806,1186.7733515035413,172.8533729864742,960.4180809858519,182.79348898249475,810.868612010478,169.70760570047165,638.4652215136233,174.67410570892432,587.0033921705915,183.6505249099792,565.9197035856431,169.4145587706115,1146.638136157263,174.7874118917088,1016.9382175952417,185.37186673157927,921.2569207728752,156.3942382465809,740.6000683186041,159.66572067350768,646.830857453598,167.5470982029652,563.0790033372194
P,page_4.jpg,166.62736646060293,853.2849945330951,175.90095926220957,819.391714532352,191.81336908595213,836.0957789029314,169.91748505837762,737.1335551700373,180.46969561204648,774.0169466273595,196.84480873827295,815.8413156238969,167.88820500162683,1458.0241535483524,176.41672145493712,1225.561506079182,194.710379104913,1128.089211029721,158.69609815324236,1169.0749517561744,167.68134246108906,917.111313888518,185.6020286556572,751.7220589485072
P,page_5.jpg,178.79246455994615,1032.641034605912,181.8818635162416,756.6743495561451,189.2198040937106,625.7509913971824,177.07721049400837,1021.572249860974,180.86040015301538,784.8675206988988,188.5231791614401,666.0619921952804,175.51667164305482,881.9355723279396,180.4546309376852,694.1278220366104,189.35407967271706,591.0990374377258,168.98482745736476,906.4852956063995,171.76198546353874,781.1196370340302,179.8166039481527,680.8257162844945
Q,page_1.jpg,173.09391349760244,1337.747938551507,177.98685372454065,865.0404529172638,190.64048331196886,594.6965085638268,168.1740700716642,994.6285362991889,170.65155177643803,677.9881940429057,180.8516143404239,478.17242772037525,151.30786170603645,1096.030323397025,151.32121937632598,774.2328530057788,155.44557964229415,562.292215084894,154.6034612508401,628.4164618319936,151.7118566654992,483.16664210802276,152.20155763387322,369.77440608940987
Q,page_2.jpg,174.1471652344574,1111.5593844979683,186.71454021038343,755.6098502116073,206.37558121406101,587.4720817555238,160.6437580950027,685.1716949023926,171.86782548203882,470.9531018444994,189.24558922466466,388.55618303340185,156.1346834618806,986.5390440333248,163.17505892387126,748.3108445739268,177.638358752373,600.587068853184,152.15541032224405,519.1364479090869,158.2461979231026,374.27776341733653,170.0671421837171,277.95658785895483
Q,page_3.jpg,181.92461059190032,1417.2984448174707,188.8872300321998,893.0678112204431,204.39482970758397,575.6510965959121,164.77732390390767,1074.0799157639317,169.21229797821405,740.509582603216,182.88132461477346,525.4800541236286,161.51051598209378,1136.5697668978244,165.09592397706746,758.3550123134959,177.59554438597868,466.3688693854419,145.05857847749274,1195.1815034341234,146.4789876434799,862.6809547049216,156.39805870915134,559.9028823465082
Q,page_4.jpg,168.66707296780098,1191.3415641173979,177.3577003078459,803.0616253296039,191.56936933189118,591.9633424843612,177.42144826898797,671.4202283895925,185.38986394444814,429.77125681915254,198.84024270715662,322.77953525240963,152.91306000768662,942.6358937754084,160.39064100300195,630.1540817852075,172.55524924432072,421.3211775591236,157.13911864013073,527.3016695561206,164.0222165072465,343.4413892716469,175.05125434499465,231.1476351435863
Q,page_5.jpg,170.592081678277,1395.587883167364,177.21850935148407,946.9868232156006,193.11775085331044,598.0301915041448,163.60511485915606,692.0781719602965,168.44570294441166,473.0506873093572,183.07521839978318,342.0503390199576,143.49564661969302,1029.9666660118517,145.17539471845745,836.4150120575149,155.03447773408652,684.3035499033896,138.64917741395527,744.5882571865416,139.15604226115514,588.5074483067157,145.74186181829776,491.0277309212364
R,page_1.jpg,194.95967846802017,974.5833018748754,199.2050969190492,1008.7985194554714,208.33667016314996,879.1952575842743,177.58961878431526,986.5320618845367,181.93022294908903,1024.4427751195715,190.8828013793163,945.4428450076057,182.4640519617872,858.7374597540835,186.6282205211783,897.9024309718465,196.77348639839104,794.8744137132232,158.2000592742581,676.594446647491,161.67419925669216,729.1565989227983,170.01610356121472,716.0492930897689
R,page_2.jpg,186.13867074102367,885.2541132172461,192.4138731856379,933.9402837979529,205.64432827676526,822.0595655069893,176.20311601150527,793.5177737821484,182.7838054562887,842.9569337622049,196.08598448531333,760.6244771468001,174.37613053003304,841.474687308426,180.76678328919115,865.5752277273009,194.91439688715954,769.1195726727458,157.49285987865494,739.5171301396728,163.24672699100793,758.4474497675695,176.32547288886568,673.9712790735061
R,page_3.jpg,200.6721284969684,821.8055563353661,202.50868418253378,834.0628849083436,207.03195830230825,732.4694477659456,181.264503865432,1015.9954081070065,183.68296873672585,1018.9631454980456,187.7894847506584,912.1637009153864,177.63660720925537,975.2419260682505,178.2860266230386,1015.9014989091276,182.38854550669825,960.7332636038344,150.88825418508557,756.6996837719743,150.21163636209369,780.2963316446874,151.80656971465905,732.8605645141224
R,page_4.jpg,186.7670317083718,718.1030147268378,191.4615607578219,722.315936316504,199.70558081368847,635.2549052157113,174.02180041257898,537.9308471416903,178.21003957771327,562.1871679712892,185.37644799357795,538.7854531811987,180.69978377999323,1009.5186358971953,185.03759890604366,1035.0526997617987,194.64663339605661,917.4609854109902,153.11911118163744,674.4443259352263,156.06646302190777,703.3092617138668,163.8403146614892,642.144379059215
R,page_5.jpg,189.9581820382474,815.5729737396601,194.31802659335338,803.9642704356452,204.44681761593526,701.9690912660755,184.19954130419774,956.3795188278473,188.30960887876276,983.3879175424122,197.09282440969346,930.5230155158747,177.52420025084243,904.2450710175265,181.0603791995061,883.5215627220285,192.41525432875903,800.9251052843375,165.28757305152826,911.2647598054407,168.63497293430103,929.2221972569259,180.0072038719465,890.5524396138743
S,page_1.jpg,182.08759414877062,1170.937188765257,183.8441228343189,1105.564632696189,192.81870111007365,841.429487803496,172.4231460767255,1073.6716226815367,173.44419380230343,1042.6767514401108,179.6651193139448,871.6693550503926,167.90785558667912,965.0491813647657,167.93768233219214,915.6921845651314,175.67254901960786,724.6835695062339,157.9091784737758,790.8125423195432,157.4588553318419,776.689238427907,161.89407365978954,631.1587170534855
S,page_2.jpg,171.80597099599333,963.1424612447,178.652616151946,987.974375815986,198.715311609876,841.189606942635,161.89009713136804,730.1338685554944,166.8922658322242,749.0430875599131,183.91634572725815,692.0099291566033,154.14884468555354,1026.3793533733765,159.04677752957724,1052.4425423287528,177.51168315427438,875.4199234266093,150.12917811193233,878.8323346221714,153.7119616005437,892.0532160229925,167.94075128139778,728.2252698308037
S,page_3.jpg,180.6846264396495,1104.7249571704788,185.27741072676102,1055.7163924573242,199.6451506018084,802.4510515047946,172.37968882016293,866.1413502769974,175.20605102902962,885.697796683841,186.00685687640484,836.4993731079092,165.7522086269187,956.0599331945832,168.3981536557616,938.1174572189695,181.59668656060998,734.9773410640743,157.30367334087902,906.2067052490943,157.05003467295828,928.7694859622278,165.64204155972516,821.8856811354821
S,page_4.jpg,179.6734696951764,892.6132888693379,183.83340470631273,884.8648917219766,198.00126104218896,736.3792277967899,167.36560639001797,732.7500359609096,170.64938471586075,731.107450295574,181.81706038549785,670.8304831184995,168.84807669546691,891.1246699847138,172.26438846985658,894.1398492185056,186.12201766750235,725.472093472568,155.21619159741854,620.4602690733111,155.68947700848165,634.183991647868,163.79901434230766,542.8499063061903
S,page_5.jpg,183.16570134029706,756.7661417802098,187.91480576294262,711.1383220863806,201.06346825582824,615.3659317166678,171.94388441758693,787.421398934848,175.8235625729743,765.080372370063,186.14630961612164,736.9948238767217,163.45628801321325,979.7470078734804,166.48233062149163,956.2165430610667,178.6650708092002,792.2735646224705,156.65761785074469,728.7576574821338,157.41855397203133,729.8394921093827,165.47500601620365,649.4714266925224
T,page_1.jpg,193.64134002594326,1372.3404781321406,198.35365405222493,1521.8954217333458,202.61483052281315,1513.2063204650456,184.74539507077998,1096.9001574365534,189.04610456263043,1188.924872282564,191.0447758163668,1163.3542908794693,181.61729851672212,1207.8733105971999,187.82399864643844,1335.5833464607729,196.37559077322203,1385.3827576384103,184.38329028255598,1580.7442396506071,190.65386723817045,1709.2927057877998,197.32768597371836,1755.4389103240371
T,page_2.jpg,202.13609118730608,1166.7262134019484,203.16203295047913,1181.0835353257605,207.0372265358655,1177.7424154884584,188.1259348918829,1164.2239378585148,188.03150486540198,1211.51973759732,189.96841585048074,1201.2377771318947,196.55713052864377,1560.6379288039238,198.3856874797117,1603.2676230700447,205.49024182332093,1640.6517490008043,194.18549904595514,1315.6972646572115,194.74714512302296,1351.1158972488058,199.8422830570606,1366.9388901351313
T,page_3.jpg,178.22364318649076,1430.8060187757362,183.64057965228847,1512.0866935780534,186.89249486017684,1518.384508434648,159.4244535819078,1076.6327436059962,163.48215134034612,1168.5243056693453,164.40609593005848,1152.0437728957256,170.233821034352,1737.9513078831792,177.05404099882233,1895.965845414076,184.16039042695462,1921.6834906637507,164.47228088384998,1539.085096637925,169.90914788718337,1675.6591284760834,174.86027864827642,1689.3707272502456
T,page_4.jpg,192.11032853819495,1174.870358592153,199.3254759530931,1279.3204861417448,203.49348146038076,1279.759058776267,176.23945544319423,1086.344415351751,180.77977970849358,1166.270028399461,182.94026254569624,1159.0377527108258,180.41711251496366,1890.7058289335307,186.4909838688649,2132.5415023103797,194.5096040108568,2153.6138787956766,172.70837373031017,1800.801045311298,177.84192672837824,1936.8489150109758,183.6419978428607,1957.548209039168
T,page_5.jpg,187.2022684721557,1175.0675474294683,189.8995950711891,1271.035815136246,188.2117472895894,1259.3524461436527,177.79067792920276,987.3394167346473,177.673470631776,1045.394410487044,172.99067575216614,995.5305025999185,186.46700918709453,1335.5240367858692,191.04280707101495,1428.0475100896124,195.05058344581357,1458.5112241338368,190.26575085992945,1314.3025858678286,194.34544346235904,1393.3978804658134,196.93397265642008,1400.1118440734456
U,page_1.jpg,171.32920378853882,1392.124732423016,174.195432955791,1467.766777714379,174.60217531828786,1284.651887007964,184.3290998004553,1245.8247390479921,188.9381523846997,1333.0360950546014,191.21411427447234,1209.6194427309902,172.08951333454917,1680.3960136813116,174.99617008740057,1779.0499453491655,178.8429090500975,1535.6953937006967,173.58415566560515,1715.0590623785965,177.00557231239742,1836.5241310682725,181.357949523716,1572.5596037920677
U,page_2.jpg,192.77623121976063,1144.374027354737,197.12783040488924,1209.4192208849122,200.7850267379679,1109.57183589819,199.6228749681691,1066.9637278180824,204.33128851540616,1121.9231712707187,208.0969391392921,1031.6450667706786,175.36810033104152,1716.8392844228342,178.87128596893302,1819.4063713282042,185.39988031576266,1553.9892655828237,184.99952380952382,1785.281688084931,188.9147695441813,1894.8946303454131,195.4054672778202,1634.4517231009795
U,page_3.jpg,184.64461944777912,1515.3326962597419,182.66974069627852,1533.3830992604928,185.06485954381753,1322.3295411387355,189.04747899159665,1321.3570950850929,188.6753493397359,1383.002863653472,192.5842136854742,1215.999234585791,183.8407005598245,1561.5570185864046,182.127846174133,1583.3250907601637,186.0219350507678,1407.419380036252,181.072211366715,1552.8951007944136,180.00516668864407,1604.9002214502357,185.3124971529268,1437.5693350641711
U,page_4.jpg,173.42738027249735,1273.4251783617974,176.06962552011095,1337.82116657616,178.1172064942482,1173.0695503217119,177.16835860557816,1239.2503579289084,180.84415669180294,1326.2410492891227,184.28082378582502,1205.3345390899055,169.66994020909334,1702.4183813656716,171.384351798972,1776.378529245391,177.04608212216925,1550.5903099162622,168.95196447511043,1222.2195576450508,171.5974685019639,1318.1059155719602,176.04671616219304,1182.2464801720148
U,page_5.jpg,187.26900906429987,1660.6544280993419,190.21486167500709,1747.6188424862953,192.87277641393635,1549.1309744839532,193.10215277122086,1043.3318459934676,197.02698753658768,1116.523299149028,199.58664904163913,1005.4565368874032,183.4352445472571,1620.5660881023155,185.49562836370504,1680.9805492959342,189.9830658105939,1530.588651954785,184.34989849872534,1234.0249343679432,186.80517420451326,1329.1295719434988,190.51253186667927,1185.5116784730428
V,page_1.jpg,179.90877778286207,699.6108447820442,186.7067236294204,706.175845695545,201.5748114530078,639.7435026304194,172.70389141737124,679.0145633662474,177.8993592512001,768.1679792582282,189.82718469179278,844.7670843568163,160.7531292768864,799.1950149277695,163.36526949844213,832.0511296118221,174.17119401308702,803.7395920279147,156.16242338421674,731.6121395651439,158.09555379300036,778.850110291207,166.68292485424314,766.7076186764289
V,page_2.jpg,175.57794761358582,730.3418104549697,181.960813183212,778.6414853900895,195.23718779991106,741.1477189144047,169.08504701725525,621.9639677676012,174.05276822269167,646.5506520740952,185.0489194443925,620.4545903057315,165.34313998200113,877.3939927772284,170.6223068921588,895.8436103489397,183.12702282582018,766.4622864450441,157.96829115755477,745.8047557202138,160.01475763317808,763.9529423619863,167.13031475483288,686.5528134553628
V,page_3.jpg,172.39241289639065,977.3255117696096,179.23435506007561,1037.7880865425896,195.7301678264429,941.6502071399738,164.50449750966328,704.7387396039485,169.81379685006058,737.1984344810661,182.96954625872579,698.6964509854421,161.28374508601723,759.6671883210205,165.51720945889085,787.9928855707385,177.72024861446724,779.306579450339,153.54516759320603,584.1595065851471,157.00540081228218,615.66002690366,165.24765724765004,602.654355127348
V,page_4.jpg,181.7834680860296,725.945847409166,186.356429800836,717.9294295424006,200.42072347011094,656.4246203649462,175.32607804179324,690.2588182549961,178.4124917695711,741.105711414021,189.44251983966547,835.9044372549315,169.16266424095411,882.7567307342727,172.19741546102978,900.1347225933109,184.3375292384995,802.3425382483366,167.41241726054568,556.1554672512494,168.99374120713117,625.4261612703265,177.19332779815034,754.0139401215897
V,page_5.jpg,174.17809491143396,836.1885115187376,178.4802974250925,873.1272020283035,189.9057672048411,806.5402565695662,161.2568728354237,627.8002088445137,163.9695051558495,653.5555985243782,171.26296055334885,631.0998085439074,159.09206267659903,730.8318605980313,161.8181179895539,761.5539261389047,170.69888566780423,702.3307630115632,153.29662817619646,515.2120151442906,154.0264280062132,525.9957675687133,159.3209655832674,499.51222292978656
W,page_1.jpg,181.66815232422084,1075.8940447618202,191.30061908307627,1117.1375230716878,201.12715030315923,1020.0250518196599,161.5709136861779,678.4665284660016,169.8139176790417,717.4370601424034,178.26227805623992,702.3416405160074,168.2286160481892,980.684096503868,175.4034399600548,1033.725761520264,183.37432247235176,952.8188666342536,152.66982580880543,642.476099419848,158.1311736905964,664.1318062663299,164.37930281098602,617.6573516007431
W,page_2.jpg,180.83970489604292,1216.435727607184,184.8515932194474,1234.3085891753326,196.06290027748187,1077.8504457854683,160.42308399239585,867.5131179679587,164.26171345747866,872.771566563386,173.78626156641565,796.8957958580621,167.30976709932798,1029.0337007137641,169.82238529214501,1065.1462755060522,178.49875724937863,938.527506641944,144.89731228534518,672.8984205839012,145.37253048492295,686.8772328431617,151.56801209944229,637.9515217532644
W,page_3.jpg,170.23474778341088,1170.079847294421,176.67818367016227,1228.7985362476738,186.9596962752043,1063.022381906501,154.0650618448056,1059.1103924671015,159.15466516907944,1087.5066382469208,167.1855991273319,949.5804927831138,153.5654733970617,1053.9015476175489,158.69617051772565,1096.1265125621874,167.21219007547998,941.0565485458417,144.14615547944572,917.8789598372405,148.4458817610295,940.7954035186766,153.9621617754309,789.39699934988
W,page_4.jpg,161.8787546282814,1104.3779598335814,166.83240421017598,1197.0686427324829,176.1790442858926,1028.466978485038,153.49686160918583,984.0839180533196,158.49297437284187,1064.4282642820326,166.77443368556808,914.3776284911198,144.11766767026577,996.4663531358193,148.16391196013288,1045.7210979856043,155.8800249169435,874.1108084296118,152.64437292358804,816.5411581200642,157.26536804401994,850.5591245478907,164.6061409883721,728.5087403198232
W,page_5.jpg,179.98757526435003,1150.6488138356483,182.27153897811215,1266.6940665310083,193.6568469217023,1077.301989411592,159.49838344428682,918.9071602518936,160.67754374477065,1032.609166312112,170.3203690567136,927.9073813109214,171.83127471029312,995.7167351394855,172.1754305839582,1094.3965247237093,181.78733469665985,944.239490578503,151.70731436092956,800.1443664347646,151.0026484204793,855.5757487048232,158.94721768336964,754.8737436203699
X,page_1.jpg,180.95994285264305,820.8394380267252,186.54741768193222,881.0108667693619,197.72497721980358,752.0724236225446,182.0031513076916,661.4023444532387,188.0112665426808,723.2887466802824,198.7643392361392,652.8768669944128,175.84102368220016,909.1111755484887,180.05545095043365,961.796473567596,191.8443603109693,801.7259695195715,167.75201207694792,699.62212588192,172.02160347055235,748.8068830908712,182.3013404873847,656.9813595066144
X,page_2.jpg,177.63264657214236,935.743231920415,182.41927906297653,991.176618465141,192.92533013205284,825.5721603700694,181.77252036312439,748.2057266917438,187.16545740371242,810.2398148160901,197.25789907836887,739.1113900805268,179.03943631506658,901.3583876731312,184.07444491310036,978.9787111156372,196.22175140326402,844.4497740023335,169.4581098356266,669.8817132939056,172.9194350150726,725.2806898002499,182.33081763450892,661.8092864251831
X,page_3.jpg,175.88231950605174,964.5843614076676,181.8906314780554,1013.9348945101805,194.37189443416625,829.044475440609,181.96297821017214,573.6061165250268,188.08825636871808,622.0163482993614,199.64455120787568,621.0933947316496,174.67382269464076,1181.8310228014416,180.2779253158217,1261.936173958249,194.26876732149813,998.4779093770478,171.6941064047291,1043.6552357219996,176.95482688119472,1113.2974104760524,190.22861238277258,908.6128037147691
X,page_4.jpg,173.63313729113898,1037.3402092785843,182.78874841010142,1109.3677506017639,198.73077282659506,891.9289538886989,173.95802764440816,841.4145649317136,182.35568516283632,918.188883065676,197.27470762391798,780.3898369533782,174.22128200117257,913.6116144770298,183.08082426769158,986.6209140753218,199.3082144485701,820.1539778619004,167.14974290272792,591.899769370108,173.50781697102127,647.6725105613706,186.4860222326275,624.6825691330577
X,page_5.jpg,174.3136310800939,948.8229291405673,181.397434954998,981.6587823407259,195.59471783586102,792.6690000647619,175.65260938081477,791.138236309892,182.12603545946143,839.1349234449539,195.04120244237492,762.5377933928006,171.75002641771226,849.9064988139507,178.93843294725187,876.6781563226069,195.15302057824925,715.5193331554732,169.34498086438754,584.7609254439108,174.34239422577724,620.603990413913,188.3150093955168,590.3138364298221
Y,page_1.jpg,187.01367106842739,1350.5794673635928,187.21682593037215,1419.0170009216804,193.92869147659064,1308.046425298571,194.92504921968788,1254.3582071104227,199.243575030012,1328.5396075793046,202.74186794717886,1218.1961913727182,170.68349656553065,1440.530482860281,171.0132847432839,1480.6027676889855,178.4254810055263,1323.6789162849548,177.59277622603963,1503.7259608357065,180.70703556743666,1584.3522207269984,186.17893525455833,1396.1357305293673
Y,page_2.jpg,186.28237135950272,1468.2281103200178,190.25211925866236,1590.8912971663922,194.47861632324162,1444.0205476882936,180.86083803384366,1430.0176202485454,184.5944008288247,1502.3030247100626,187.64343271555197,1310.4811595299207,177.14076952258333,1356.0500295541754,180.783397900884,1437.4347145414763,186.0688937681776,1268.0246067853097,179.74222028072515,1546.227145358321,182.88290243594017,1638.166212058915,187.51908172297647,1431.5675266556464
Y,page_3.jpg,186.5482966325216,1181.3864664293371,189.69762865730235,1241.847166921664,192.50557811445745,1102.371909631741,197.39764705882354,1475.9456491284534,200.72771391768387,1550.284397981826,203.38946696926945,1370.9221325687274,179.18103661902717,1253.7268380838582,181.34788934551923,1306.0039831241108,185.60677175979882,1195.1324818988971,180.09275102741827,1777.7970992649464,182.6898951113292,1864.4713795817113,187.5809163957554,1582.1503310255196
Y,page_4.jpg,188.3859034842007,1703.4580444451544,188.84631677232295,1740.7153661822244,187.3221607941422,1523.512333608034,187.35967615116223,1229.4599519517342,188.39783527446068,1284.758718101324,186.99783527446067,1131.6645365690617,188.83733300619517,1913.0011073814087,190.28265227258785,1978.7535788330817,191.66774949395815,1700.2811179125886,190.19291909464516,1461.870943910954,192.54620621971415,1540.96462631753,193.70863031343924,1340.9442909719007
Y,page_5.jpg,184.35590277031528,1330.1548909562666,188.69509553181888,1411.0135668249989,190.68569924133337,1268.555901357759,190.04200606073633,1008.6338197501407,194.37631369683425,1086.1913223006143,196.30522040018053,986.4514728871197,178.88888030307908,1550.707767892098,182.64300202839758,1643.1305109573457,186.97875441364286,1438.8622336224307,181.6771435010786,1123.7314055240483,184.89641220472865,1214.1286773624395,188.36234049175226,1110.321415507964
Z,page_1.jpg,187.26790716286516,913.6629737689394,188.92702021985264,975.176845643896,192.79285361203304,929.8134093721397,200.18126780123814,977.2127978936569,204.03894028199514,1044.6075955344843,207.0373443495045,995.457516022633,180.58169620789494,1280.6509758484865,181.2506885106984,1325.0521141953504,186.85042016806722,1234.8265207259374,191.0553374290893,1393.9959044144236,193.2713603088294,1447.8472919541405,198.29560059317845,1340.1470199315224
Z,page_2.jpg,180.27466164782604,1109.347076233532,175.49502391541495,1096.848500754352,174.88934894928013,993.9039576899918,191.39376640813245,1053.355222653499,188.19569642407606,1112.770420348077,189.49347750512473,1106.334293159958,184.37871228377227,1222.5628261819672,181.823272875484,1232.9012697112114,184.91928457545643,1149.626086705708,185.01289634255986,1520.2557442083296,183.24269051415146,1562.3075382172046,187.59107397595272,1461.2115757043657
